ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
101,chấm rẻ hợp mụn_nám mắt,17/10/2022,20:36,3,422208345,106,negative,1,0
4283,nóng chăm_chích,30/06/2024,20:19,5,204000033,41,positive,0,0
2094,đắp đọc hướng_dẫn đừng đắp,10/4/2021,23:33,5,308500013,106,positive,0,0
360,thông_số xuất_xứ pháp quốc,14/02/2019,21:38,2,422206648,69,negative,0,0
652,tốt,19/12/2023,14:35,5,200400004,3,positive,1,0
393,xịn vãi ò xịn mê đóng_gói cẩn_thận đẹp,29/07/2023,12:25,5,422208976,61,positive,3,0
3644,tuần mềm_mại thẩm_thấu khô lỗ chân_lông hài_lòng,16/05/2024,15:09,5,422219399,160,positive,0,0
682,dễ_dàng thoải_mái thư_giãn,30/04/2023,11:15,5,308500015,48,positive,1,0
3648,mụn đê,27/11/2023,16:18,5,100220009,21,positive,0,0
2286,giá_cả ổn cân_nhắc nắp bình hở bình chảy,13/02/2023,22:03,4,100150059,98,positive,1,0
3725,mô_tả không_thấy nổi_trội,5/8/2021,11:23,3,248700035,58,negative,1,0
1965,ổn_áp nhạy_cảm thiên_dầu sạch sâu không_làm khô bình_thường ý_kiềm tầm mụn_ẩn mụn đen không_dầu thử kết_hợp dưỡng posay thề mụn hẳn học,5/9/2022,20:25,5,422214147,316,positive,1,0
653,chất_lượng,12/12/2023,12:01,5,422205162,35,positive,0,0
2380,dễ_dàng thoải_mái thư_giản,29/04/2023,15:44,5,308500004,47,positive,2,0
3088,cầu liên_hệ,18/02/2023,21:05,5,224100022,123,positive,0,0
165,sảng_khoái công_dụng chủ_yếu mụn nhạy_cảm không_trang_điểm bôi khả_năng sạch ổn_tẩy bụi_bẩn mềm_không_bị khô không_hề nhờn không_thấy kích_ứng không_bị nổi mụn,28/11/2022,10:09,5,422211447,419,positive,3,0
2693,dập viền không_chắc_chắn nước_tẩy rẻ không_hẳn tốt,6/10/2019,10:47,3,422203809,123,negative,2,1
265,rẻ shope tặng,10/7/2021,17:40,5,422208807,43,positive,1,0
1787,không_thấy nổi_bật chất_lượng,31/05/2023,11:18,2,422207283,58,negative,1,0
45,không_hợp,5/11/2022,8:55,5,318900011,74,positive,0,1
2154,môi căng mướt hơi rích_xíu thơm trái_cây thích môi hồng nhẹ í_dưỡng ẩm môi_hơi mềm_mịn sẵng tuýp tối,7/4/2023,20:54,5,422209444,195,positive,2,0
3261,mụn dầu_xài,21/10/2024,9:10,5,422204775,30,positive,0,0
266,mềm sài_êm,17/04/2021,23:09,5,243300007,20,positive,0,0
48,thích mặt_nạ tối đắp mụn đỡ sưng hẵn kết_hợp đắp mặt_nạ toner thuốc trị mụn mụn đêm,29/08/2023,11:31,5,422203182,152,positive,2,0
3117,rẻ tbc mướt mườn mượt í tbc tuần,19/02/2023,18:25,5,422207812,136,positive,1,0
2154,êm í trời êm trang_điểm tiệc_dời,5/4/2023,18:16,5,222600014,162,positive,0,0
2582,không_muốn đổi,17/12/2021,11:26,5,207500007,41,positive,0,0
212,không_xài nhờn_rít bôi lớp không_điểm tây chống nắng không_hợp,23/03/2022,16:18,3,205100136,183,negative,0,3
298,nhạy_cảm_xài rẻ tốt,15/03/2021,11:09,5,422204259,74,positive,2,0
2923,ổn_áp,6/11/2020,11:51,5,253900010,17,positive,1,0
340,không_tróc,17/03/2020,10:40,5,205100146,40,positive,0,0
2508,phẩm tốt,29/04/2023,9:47,4,204100054,21,positive,1,0
4065,nhạy_cảm_kích ứng_mụ tư_vấn corx mụn tư_vấn nhiệt_tình dùnh thử dè_hợp trời mụn tốt,21/10/2023,3:21,5,422209042,169,positive,1,0
278,sữa rửa toàn lành_tính bọt mịn ẩm rửa sạch sâu không_bị khô,10/9/2024,23:56,5,422207020,152,positive,1,0
4033,rẻ chất_lượng khác_hiệu không_rõ gió mặt_nạ bám không_giống kết_hợp bình_dân hiệu_quả tế hẹp,30/06/2022,14:27,4,365000018,249,positive,2,0
3279,sạch trang_điểm đậm sạch rẻ hông ngờ_ưng hông mắt,12/6/2024,19:10,5,422210956,101,positive,2,0
3865,tư_vấn_viên tư_vấn ưng,7/1/2023,11:01,5,422202632,53,positive,1,0
1063,nắp hồng nhẹ dịu lành_tính ổn giá_cả hợp_lí_bổ,15/07/2023,14:13,5,422211183,151,positive,1,0
4001,góp_ý vận_chuyển đơn cập nhập đơn hàng_tiết khách_hàng dõi_đơn không_cập_nhật vận_chuyển mã_đơn vận_chuyển hẹn shiper mất_thời kiếm đơn không_dõi hành_trình vận_chuyển cập_nhật đơn thành_công liên_hệ chính_xác vận_chuyển vực trường_hợp gấp ứng_dụng hơi bất_tiện,14/08/2022,12:51,3,422205673,499,negative,0,0
3580,chê_chê đỡ tốn,14/11/2023,0:47,5,422212871,45,positive,0,0
3696,mẫu mẫu,21/08/2024,20:11,5,201600182,61,positive,0,0
416,ổn lâu_săn hasaki hốt hời sàn thương_mại được_giá mãi yêu cerave foaming,8/3/2023,21:46,4,422208976,224,positive,1,0
1287,cực_kỳ thích nước_tẩy không_làm khô không_gây nhờn thoáng_mát dễ_chịu,13/03/2019,23:27,5,211300005,108,positive,1,0
2113,sạch dịu nhẹ tích_khủng,10/2/2021,19:29,5,422202569,86,positive,0,0
177,mắt,16/10/2022,12:34,4,422211447,39,positive,0,0
1595,tối dậy mụn cồi,9/2/2023,20:23,5,422208181,54,positive,0,0
2302,ổn,17/09/2017,14:47,5,204000059,7,positive,1,0
2094,đắp đọc hướng_dẫn đừng đắp,10/4/2021,23:33,5,422205163,106,positive,0,0
840,tán bôi không_ráo,5/12/2023,8:02,4,422216990,77,positive,0,0
162,nhạy_cảm htd bì đắn_đo sợ không_hợp serum múc rửa sạch đậm_dĩ_nhiên dầu_tẩy không_hề kích_ứng đối_xử breakout_xài điềm_tĩnh,15/07/2023,13:43,5,422202569,281,positive,0,1
381,sài không_bị khô rát,20/04/2024,15:48,5,422208974,46,positive,1,0
1209,hài_lòng tốc_độ dễ_thương nhỏ_nhẹ ảnh nhỡ chất_lượng tốt vô_cùng thích lớp hoàn_thành hoàn_hảo tự_nhiên đội_ngũ,14/07/2021,16:25,5,422215804,256,positive,4,0
498,dự_kiến roche posay tín chất_lượng hasaki ủng_hộ giới_thiệu,4/12/2022,12:09,5,204900013,199,positive,0,0
741,thích hasaki sài sài căng sạch mụn,7/10/2022,13:11,5,200400003,111,positive,1,0
3997,chống tốt nâng,27/12/2021,14:00,3,331300023,48,negative,1,0
101,mịn bề_mặt không_bị sần_sùi căng mịn căng khô_xài khô mụn ngưng đỡ mụn đành đợi mụn hích có_lẽ không_bị_kích ứng_bôi toàn chỉ_bôi thâm_mụn,7/10/2020,23:50,5,318900002,314,positive,3,0
2258,rivew kích_ứng test không_kích_ứng dạg hạn_chế sát với_nhiên bề_mặt,24/05/2021,12:05,4,245500002,174,positive,0,0
1765,trải_nghiệm không_tốt đồn_hơi bóng_bóng không_thấy tác_dụng dưỡng trắng rõ_rệt,23/05/2022,14:24,3,358300001,188,negative,1,1
2375,thơm_dịu mát thư_giãn,29/04/2023,16:52,5,308500037,45,positive,1,0
1133,tốt biển khô siêu_đỉnh,22/09/2024,23:37,5,422211241,74,positive,2,0
4109,compo chết ổn thơm,18/11/2023,19:45,4,422207812,45,positive,2,0
1263,nakuro thât_sư thất_vọng tràm trà mụn cưc hiệu_quả nặn mụn đắp không_sưng thâm nakuro nốt thâm_tiếc,30/03/2021,14:10,5,422205162,217,positive,2,1
3621,hài_lòng,17/03/2024,15:09,5,422208983,27,positive,0,0
281,á_tặng dễ_thương,6/6/2021,16:45,5,422211447,62,positive,1,0
106,mặt_nạ đắp rửa,12/4/2023,19:24,5,365000012,48,positive,0,0
1057,không_sạch loreal mascara zesea lemonade mà_còn mắt cực_kì hương_liệu chú_ý không_thơm không_hắt không_sánh loreal trang_điểm mắt đồ chống loreal lớp dầu_tẩy không_bị mắt mắt mascara tốt ưu_điểm không_bị nhớt loreal trang_điểm đậm_không_nên,19/05/2024,10:49,3,422211183,464,negative,4,0
3651,dễ_chịu thích,22/11/2023,19:11,5,100220037,26,positive,1,0
1017,dễ_chịu dịu giá_thành ổn,3/5/2023,9:22,5,422210784,39,positive,1,0
1738,tốt,20/11/2023,9:29,5,100220009,20,positive,1,0
3766,lỗi nghiêm_trọng,15/01/2021,14:02,1,422211446,47,negative,0,0
233,tốt,23/12/2021,10:16,5,422211446,6,positive,1,0
3700,tiết_kiệm mụn cực_kỳ thích hẳn mụn mụn,27/06/2022,16:11,5,422216487,170,positive,1,0
862,sản phấm trắng mịn giúp đẹp,22/04/2023,15:46,5,422204795,73,positive,0,0
2392,dễ_dàng thoải_mái thư_giãn tốt,28/04/2023,10:17,5,308500037,45,positive,2,0
2712,chống nắng_đỉnh đỉnh tư_vấn thử ghiền tuýp,13/06/2024,17:45,5,248700035,132,positive,2,0
271,mặt_nạ siêu_thích,8/1/2021,22:07,5,365000012,22,positive,2,0
692,dễ_dàng thoải_mái thư_giãn,30/04/2023,16:22,5,308500013,47,positive,1,0
684,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:02,5,308500013,48,positive,1,0
1941,sài không_hợp thấm bí_sáng dậy đổ mũi nổi_mẫn sài tiếc,28/02/2021,19:50,3,343700002,143,negative,0,1
178,lâu_xài tầm dịu nhẹ,4/10/2022,8:41,5,422204259,66,positive,0,0
489,thích serum không_mùi dịu nhẹ rửa sạch không_bị khô_dịu nốt mụn,29/07/2021,12:27,5,204100054,97,positive,2,0
2319,hương dễ_chịu mát giá_thành ổn,4/5/2023,16:34,5,204100054,47,positive,1,0
3670,shiper nhiệt_tình vãi đợt thơm xài_nà yêu,10/6/2020,11:55,5,422206042,130,positive,1,0
3978,aply thấm trắng hồng thiệt_sự bôi hơi cồn cỡ thơm nhẹ hơi hơi,24/07/2022,12:49,5,213300003,188,positive,1,0
3682,mặt_nạ mịn không_gây ngứa rát dưỡng_chất,6/7/2023,17:29,5,345800008,74,positive,0,1
2196,sản đóng_gói cẩn_ưng đẹp ủng tiếp,17/06/2022,20:39,5,249500028,85,positive,1,0
1647,sài mùa hè hợp_lý bôi không_bị_bí dịu hẳn bôi_mát mát_rễ mẩn đỏ_kích_ứng bôi không_đỏ mùa đông ẩm dưỡng hỗn_hợp thiên_khô hợp,20/06/2023,16:42,5,318900005,240,positive,1,0
832,thấm,20/10/2024,19:38,5,422204027,10,positive,0,0
3886,tuần chữ phê_rẻ kéo_dài tốt mụn miếng lỗ chân_lông nhỏ_lai,1/5/2021,23:01,5,345800002,125,positive,2,0
271,không_bết_rít,30/06/2021,11:28,5,205100136,67,positive,0,1
1327,bự bự cầm ghê,8/8/2021,10:43,5,422211878,29,positive,0,0
51,cũ thích châm_chít thích cũ,8/7/2023,13:56,4,422218629,86,positive,2,0
645,cực_kỳ_mẫn_cảm thử dòng_tẩy,21/02/2024,14:06,5,100230057,125,positive,0,0
2396,dễ_dàng thoải_mái,27/04/2023,20:20,5,308500015,30,positive,1,0
746,chắt tặng,17/08/2022,22:14,5,100230064,75,positive,0,0
506,hỗn_hợp thiên_dầu nổi mụn_ẩn trộm_vía sài dầu_tẩy thích quýt dịu nhẹ_tẩy sạch mascara eyeliner tint rẻ thử,6/3/2024,18:40,5,422210956,218,positive,2,0
3650,mụn dễ_chịu,23/11/2023,19:33,5,422206043,53,positive,0,0
2827,tiếp_xúc serum nóng dịu dần bình_thường tuần không_thấy kích_ứng bảo_quản,14/09/2022,14:39,4,318900002,149,positive,0,0
2325,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:05,5,308500015,47,positive,1,0
1957,tạm ổn không_bị căng rít,17/09/2024,22:11,4,422214147,27,positive,2,1
2059,hỗn_hợp thiên_dầu tím vón hoài vàng không_bị_vón hoàn_thành siêu_đẹp nâng nhẹ,17/04/2022,18:52,5,249500027,148,positive,1,0
826,kết_cấu mỏng nhẹ lớp hoàn_thành đẹp khả_năng kiềm tốt khô tốt lớp dưỡng ẩm mỏng nhẹ netrougena chống nắng tối_ưu không_sợ mụn làn,1/8/2024,8:23,5,422218365,274,positive,2,0
305,chất_lượng ổn mô_tả,3/7/2022,17:34,3,422206537,57,negative,1,0
1165,dịp cận tết đặt_hàng chậm_trễ hasa xĩu chất_lượng ổn thiên_khô tiếp_tưởng hasa auth mỹ_phẩm hasa,14/01/2023,17:02,5,422217292,322,positive,1,1
750,chỗ hà hasaki yên_tâm,8/7/2022,14:25,5,100230064,99,positive,1,0
1713,dễ_chịu,22/11/2023,12:03,5,422206042,21,positive,0,0
23,serum_hợp khô mùa lạnh máy_lạnh khô tróc serum dưỡnga ẩm tốt trời nắng_nóng không_hợp serum lớp màng nhớt nhớt máy_lạnh hợp,31/08/2023,11:31,5,418800004,257,positive,1,1
362,ít_điểm chủ_yếu chống nắng tô thử nước_tẩy ưng oreal micelar sảng_khoái sensitive_skin dịu sạch chống nắng bụi_bẩn thành_phố mịn nhạy_cảm cồn xíu mẩn đỏ lành_tính quyết_định ưng đất,26/10/2018,21:41,3,205100146,528,negative,2,0
208,bha lựa_chọn thích kiên_trì kết_quả xứng_đáng bha tầm mịn lỗ chân lông_tí rõ_rệt mụn,5/4/2022,9:56,5,100240016,241,positive,1,0
2336,rẻ_thích trắng cồn mắt không_nổi,30/06/2021,17:51,4,365000015,93,positive,3,0
3321,đóng_gói cẩn_thận,12/5/2022,10:36,4,223600034,41,positive,1,0
601,hợp,1/1/2023,11:19,5,422210784,21,positive,0,0
723,mink bioderma hợp_không_bị khích_ứng thường_xuyên lựa_chọn tẩy_phục_hợp kĩ_lưỡng nhạy_cảm lẫn,14/04/2023,11:40,5,100230057,226,positive,1,0
1271,lành_tính siêu_siêu nhạy_cảm,12/10/2023,20:34,5,100180080,62,positive,0,0
2310,dễ_dàng thoải_mái thư_giãn,5/5/2023,10:06,5,308500037,48,positive,1,0
1486,hơi khó_chịu một_chút sài tốt,7/2/2021,19:16,5,204900128,50,positive,1,1
1421,hasaki_nhập shope nhập đống hiếm thích hasaki nhành tín hasaki thích khách_hàng chỗ đương_nhiên tốt sạch trôi rửa không_căng khô hasaki khổ,6/1/2022,12:25,5,422211195,488,positive,3,0
1071,tốt sạch sâu,12/4/2023,13:15,5,422211183,38,positive,1,0
330,bổ rẻ,28/07/2020,9:38,5,422206648,30,positive,1,0
1937,bình_không_có chê,16/07/2023,10:58,3,422201119,55,negative,0,0
2425,thích mặt_nạ áa mụn_xài hiệu_quả thơm_nhe,14/06/2021,12:07,5,308500015,106,positive,3,0
1933,chống nắng kiềm nâng_tông tự_nhiên,17/09/2021,12:26,5,249500021,43,positive,0,0
1554,serum rửa không_bị khô_rửa dã,27/05/2022,9:31,5,211300007,60,positive,1,0
2231,không_ngờ nhỏ_xíu tới_nhiên hoàn_thành thẩm_thấu bề_mặt mắt độ_ẩm hỗn_hợp,25/03/2023,17:27,4,100180148,167,positive,0,0
255,sạch_giá hợp_lý thích_hợp học_viên dịch_vụ hasaki chăm_sóc khách_hàng tôt trải_nghiệm thử,10/8/2021,8:50,5,422211447,161,positive,1,0
212,không_xài nhờn_rít bôi lớp không_điểm tây chống nắng không_hợp,23/03/2022,16:18,3,422208807,183,negative,0,3
2573,mỏng nhạy_cảm,6/5/2023,12:12,5,422209671,47,positive,0,0
3064,ổn cầu thử xuất_sắc,5/5/2024,23:41,3,422206648,67,negative,2,0
1287,lành_tính serum sạch thoáng không_gây khô không_gây,5/4/2020,0:34,5,422214146,96,positive,0,0
723,mink bioderma hợp_không_bị khích_ứng thường_xuyên lựa_chọn tẩy_phục_hợp kĩ_lưỡng nhạy_cảm lẫn,14/04/2023,11:40,5,100230059,226,positive,1,0
1219,nổi mụn thử mềm không_bí không_lên_tông dễ_chịu văn_phòng mà_còn cổ,1/11/2020,21:03,5,422217292,271,positive,0,0
140,dịu mụn sưng đỏ tốt thử miếng hộp,19/09/2024,12:46,5,422205163,103,positive,2,0
1206,rửa sạch siêu_lành bọt ổn,6/8/2021,20:27,5,422214149,46,positive,1,0
578,không_bị dính sợi,5/12/2020,14:33,5,207500001,44,positive,1,0
892,tốt tiếp,14/04/2023,13:39,5,422204795,41,positive,1,0
504,lọ_chất thấm thơm_dưỡng ẩm vừa_phải tối dậy mềm không_đổ dầu_giá trừ không_đủ ẩm bôi laroche posay bôi chừng ghét,31/10/2022,9:50,4,422200305,235,positive,1,0
2268,hóa_học không_gây khó_chịu khô ghét phụ_thuộc ghét tế_bào chết tuần không_thấy tác_dụng rõ_rệt mướt không_bị căng,6/10/2019,16:08,3,245500009,355,negative,1,1
494,ổn,11/12/2022,0:36,4,422204231,10,positive,1,0
2742,khô khô tư_vấn chống nắng giới_thiệu nhà_curel không_thích tuần thích lớp hoàn_thành đẹp khô dưỡng_ẩm kĩ_chờ khô_ráo bôi,1/5/2023,13:28,5,331300023,440,positive,2,1
179,shiper dễ_thương lịch_sự khuyên,20/09/2022,12:20,4,422206648,133,positive,2,0
1377,thích đắp mềm nhẹ,23/01/2024,18:33,5,422205806,52,positive,1,0
976,dễ_dàng thoải_mái thư_giãn,2/5/2023,11:36,5,308500004,50,positive,1,0
321,dịu nhẹ mặt_nhạy,22/09/2020,19:19,5,205100136,58,positive,0,0
506,hồi tuýp sài thử ghét sạm vứt không_giờ bôi hà đánh_liều tuýp sài trộm_vía lớp hoàn_thành đẹp mịn ẩm_ráo không_dính_khẩu xứng_đáng,1/11/2022,21:21,5,204900013,252,positive,0,0
1654,tuýp không_đặc không_lỏng bôi mịn hồi tốt dậy không_đổ bha đối_xử,23/11/2022,10:02,5,318900005,158,positive,1,0
2048,đợt hắc,29/09/2022,12:05,1,422207413,19,negative,0,0
121,sạch lớp mascara êm_ổn,19/11/2023,11:24,5,422204259,72,positive,1,0
2252,giá_cả vừa_phải chất_lượng tốt,21/01/2022,11:28,5,245500002,44,positive,1,0
390,mụn nhạy_cảm serum khô cỡ serum ry chân_ái thích mịn độ ấm_cực tốt đỉnh thử,3/8/2023,22:44,5,422208975,191,positive,3,0
1398,thích không,16/07/2021,11:31,5,422200306,64,positive,1,0
2531,đóng_gói cẩn_thận mềm,8/3/2021,9:33,5,204100054,43,positive,1,0
2081,kết_bạn mô_tả tốt không_thấm mát nâng tấn_xíu bôi đẹp mùa hè bôi kết_bạn bôi,31/05/2019,23:08,3,249500027,178,negative,1,1
761,chân_ái,26/08/2022,7:49,5,422207826,20,positive,0,0
66,cửa_hàng ứng_dụng,23/12/2021,15:47,4,318900011,55,positive,0,0
1160,kiềm tầm nâng ưng,31/03/2024,23:20,5,249500007,95,positive,1,0
2024,kiềm tốt không_trắng_bệt chống nắng thơm_dịu nhẹ_thoảng thử,19/11/2022,14:04,5,422207413,132,positive,2,0
1055,nước_tẩy sạch hơi_chát đắc_sắt miếng nhạy_cảm mụn trộm_vía đỡ mụn hẳn,27/07/2024,12:23,5,204900024,185,positive,0,0
2422,mặt_nạ tốt,2/9/2021,12:36,5,422205160,28,positive,1,0
547,toner serum dưỡng không_bị vón đặc thích thơm bôi thấm không_nhờn dính không_rít_bôi lớp đẹp_độ nhẹ mịn mướt nâng tông nhẹ_nhàng ngăm trông giả_trân kiềm tốt bôi khô_ráo không_đổ mồ_hôi đổ không_bị chảy không_trôi không_bị vón đeo khẩu,14/02/2022,11:06,5,204900013,493,positive,6,1
132,tốt đường viền chắn chắn không_xơ tưa mềm,25/05/2023,11:14,5,422212333,72,positive,1,0
759,hồi sầng bít hiệu_quả thế_này ẻm thử,18/02/2022,9:27,5,200400003,143,positive,1,0
177,mắt,16/10/2022,12:34,4,422211446,39,positive,0,0
1926,thích,21/11/2023,15:44,5,422209262,38,positive,1,0
2267,thích không_làm khô căng,22/08/2020,13:24,5,245500002,37,positive,1,0
392,bữa floxia bác_sỹ kê đơn rửa tạm tuýp nivea tặng mụn bọc_tướng vội kiếm serum_thế hỗn_hợp nhạy_cảm ẻm ổn rửa không_bị khô căng,30/07/2023,14:02,5,422208972,214,positive,2,0
1198,cháy tốt thế_này mụn duyệt,23/01/2022,23:27,5,249500007,73,positive,1,0
2925,tốt,20/08/2024,8:46,5,422207147,20,positive,1,0
2240,thơm hương_dịu bắt sức nắng đẹp,6/12/2023,10:56,5,206400009,51,positive,1,0
4321,tốt,18/09/2019,20:44,5,223600032,23,positive,1,0
2360,hương dễ_chịu mát giá_thành ổn,30/04/2023,15:53,5,422206537,46,positive,1,0
375,cực_kỳ rửa độ_ẩm thích không_mùi gắt_nồng nhẹ,2/9/2024,22:09,5,422208975,130,positive,1,0
2938,mặt_nạ ưng_ý thử công_dụng,24/04/2024,15:26,5,365000016,118,positive,2,0
1076,không_thấy nổi_bật chất_lượng,12/1/2021,18:45,2,204100054,58,negative,1,0
1463,căng mướt thử,2/5/2022,23:11,5,204900056,48,positive,0,0
390,mụn nhạy_cảm serum khô cỡ serum ry chân_ái thích mịn độ ấm_cực tốt đỉnh thử,3/8/2023,22:44,5,422208976,191,positive,3,0
684,thích hasaki,30/04/2023,18:47,5,100230064,41,positive,1,0
2551,chất_lượng ổn không_như kỳ_vọng,18/04/2021,19:34,2,422220469,51,negative,1,1
